"secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","notas_explicativas"
"J","INFORMAÇÃO E COMUNICAÇÃO","61","TELECOMUNICAÇÕES","61.1",". Telecomunicações por fio","Esta divisão compreende as atividades de prestação de serviços de telecomunicações e serviços conexos, isto é, as atividades de transmissão, emissão ou recepção de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.A infra-estrutura de telecomunicações que dá suporte a estas atividades pode ser baseada em uma única tecnologia ou em uma combinação de tecnologias (por fio, por microondas e por satélite).A principal característica das atividades classificadas nesta divisão é a transmissão de conteúdo, sem envolver as atividades de criação. O detalhamento das categorias pertencentes a esta divisão foi baseado no tipo de infra-estrutura preponderante.As atividades das operadoras de televisão foram destacadas para dar maior visibilidade a este segmento. Estas atividades incluem a transmissão e distribuição da programação dos canais de televisão por assinatura. "
"J","INFORMAÇÃO E COMUNICAÇÃO","61","TELECOMUNICAÇÕES","61.2",". Telecomunicações sem fio","Esta divisão compreende as atividades de prestação de serviços de telecomunicações e serviços conexos, isto é, as atividades de transmissão, emissão ou recepção de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.A infra-estrutura de telecomunicações que dá suporte a estas atividades pode ser baseada em uma única tecnologia ou em uma combinação de tecnologias (por fio, por microondas e por satélite).A principal característica das atividades classificadas nesta divisão é a transmissão de conteúdo, sem envolver as atividades de criação. O detalhamento das categorias pertencentes a esta divisão foi baseado no tipo de infra-estrutura preponderante.As atividades das operadoras de televisão foram destacadas para dar maior visibilidade a este segmento. Estas atividades incluem a transmissão e distribuição da programação dos canais de televisão por assinatura. "
"J","INFORMAÇÃO E COMUNICAÇÃO","61","TELECOMUNICAÇÕES","61.3",". Telecomunicações por satélite","Esta divisão compreende as atividades de prestação de serviços de telecomunicações e serviços conexos, isto é, as atividades de transmissão, emissão ou recepção de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.A infra-estrutura de telecomunicações que dá suporte a estas atividades pode ser baseada em uma única tecnologia ou em uma combinação de tecnologias (por fio, por microondas e por satélite).A principal característica das atividades classificadas nesta divisão é a transmissão de conteúdo, sem envolver as atividades de criação. O detalhamento das categorias pertencentes a esta divisão foi baseado no tipo de infra-estrutura preponderante.As atividades das operadoras de televisão foram destacadas para dar maior visibilidade a este segmento. Estas atividades incluem a transmissão e distribuição da programação dos canais de televisão por assinatura. "
"J","INFORMAÇÃO E COMUNICAÇÃO","61","TELECOMUNICAÇÕES","61.4",". Operadoras de televisão por assinatura","Esta divisão compreende as atividades de prestação de serviços de telecomunicações e serviços conexos, isto é, as atividades de transmissão, emissão ou recepção de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.A infra-estrutura de telecomunicações que dá suporte a estas atividades pode ser baseada em uma única tecnologia ou em uma combinação de tecnologias (por fio, por microondas e por satélite).A principal característica das atividades classificadas nesta divisão é a transmissão de conteúdo, sem envolver as atividades de criação. O detalhamento das categorias pertencentes a esta divisão foi baseado no tipo de infra-estrutura preponderante.As atividades das operadoras de televisão foram destacadas para dar maior visibilidade a este segmento. Estas atividades incluem a transmissão e distribuição da programação dos canais de televisão por assinatura. "
"J","INFORMAÇÃO E COMUNICAÇÃO","61","TELECOMUNICAÇÕES","61.9",". Outras atividades de telecomunicações","Esta divisão compreende as atividades de prestação de serviços de telecomunicações e serviços conexos, isto é, as atividades de transmissão, emissão ou recepção de símbolos, caracteres, sinais, escritos, imagens, sons ou informações de qualquer natureza.A infra-estrutura de telecomunicações que dá suporte a estas atividades pode ser baseada em uma única tecnologia ou em uma combinação de tecnologias (por fio, por microondas e por satélite).A principal característica das atividades classificadas nesta divisão é a transmissão de conteúdo, sem envolver as atividades de criação. O detalhamento das categorias pertencentes a esta divisão foi baseado no tipo de infra-estrutura preponderante.As atividades das operadoras de televisão foram destacadas para dar maior visibilidade a este segmento. Estas atividades incluem a transmissão e distribuição da programação dos canais de televisão por assinatura. "
"J","INFORMAÇÃO E COMUNICAÇÃO","62","ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO","62.0",". Atividades dos serviços de tecnologia da informação","Não há notas explicativas disponíveis para esta categoria."
"J","INFORMAÇÃO E COMUNICAÇÃO","63","ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO","63.1",". Tratamento de dados, hospedagem na internet e outras atividades relacionadas","Esta divisão compreende as atividades dos portais de busca na internet, as atividades de tratamento e hospedagem de dados na internet e as demais atividades com a finalidade de permitir o acesso a serviços de informação. "
"J","INFORMAÇÃO E COMUNICAÇÃO","63","ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO","63.9",". Outras atividades de prestação de serviços de informação","Esta divisão compreende as atividades dos portais de busca na internet, as atividades de tratamento e hospedagem de dados na internet e as demais atividades com a finalidade de permitir o acesso a serviços de informação. "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.1",". Banco central","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.2",". Intermediação monetária - depósitos à vista","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.3",". Intermediação não-monetária - outros instrumentos de captação","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.4",". Arrendamento mercantil","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.5",". Sociedades de capitalização","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.6",". Atividades de sociedades de participação","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.7",". Fundos de investimento","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","64","ATIVIDADES DE SERVIÇOS FINANCEIROS","64.9",". Atividades de serviços financeiros não especificadas anteriormente","Esta divisão compreende as atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros próprios ou de terceiros sob sua responsabilidade.Esta divisão compreende também as atividades das sociedades de capitalização.Esta divisão não compreende as atividades de seguros, resseguros, previdência complementar e planos de saúde (divisão 65) e as atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde (divisão 66). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","65","SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","65.1",". Seguros de vida e não-vida","Esta divisão compreende as atividades de criação de fundos para todos os tipos de seguros (vida e não-vida), resseguros e de fundos privados para aposentadoria (previdência complementar). Em todos os casos, envolvem a coleta e a aplicação dos fundos. As atividades de seguros, resseguros, previdência complementar e planos de saúde incluem planos de cobertura de risco de curto e longo prazos, com ou sem componentes de poupança. A atividade de seguros consiste na assunção e gestão de riscos pelas empresas de seguros, com os riscos e condições de aceitação especificados em um contrato (apólice de seguros). As atividades de seguros, previdência complementar e planos de saúde têm como pressuposto a transformação de riscos individuais em riscos coletivos.Esta divisão compreende também os planos de saúde fora do âmbito das seguradoras.Esta divisão não compreende a seguridade social obrigatória (84.30-2) e as atividades das sociedades de capitalização (64.50-6). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","65","SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","65.2",". Seguros-saúde","Esta divisão compreende as atividades de criação de fundos para todos os tipos de seguros (vida e não-vida), resseguros e de fundos privados para aposentadoria (previdência complementar). Em todos os casos, envolvem a coleta e a aplicação dos fundos. As atividades de seguros, resseguros, previdência complementar e planos de saúde incluem planos de cobertura de risco de curto e longo prazos, com ou sem componentes de poupança. A atividade de seguros consiste na assunção e gestão de riscos pelas empresas de seguros, com os riscos e condições de aceitação especificados em um contrato (apólice de seguros). As atividades de seguros, previdência complementar e planos de saúde têm como pressuposto a transformação de riscos individuais em riscos coletivos.Esta divisão compreende também os planos de saúde fora do âmbito das seguradoras.Esta divisão não compreende a seguridade social obrigatória (84.30-2) e as atividades das sociedades de capitalização (64.50-6). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","65","SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","65.3",". Resseguros","Esta divisão compreende as atividades de criação de fundos para todos os tipos de seguros (vida e não-vida), resseguros e de fundos privados para aposentadoria (previdência complementar). Em todos os casos, envolvem a coleta e a aplicação dos fundos. As atividades de seguros, resseguros, previdência complementar e planos de saúde incluem planos de cobertura de risco de curto e longo prazos, com ou sem componentes de poupança. A atividade de seguros consiste na assunção e gestão de riscos pelas empresas de seguros, com os riscos e condições de aceitação especificados em um contrato (apólice de seguros). As atividades de seguros, previdência complementar e planos de saúde têm como pressuposto a transformação de riscos individuais em riscos coletivos.Esta divisão compreende também os planos de saúde fora do âmbito das seguradoras.Esta divisão não compreende a seguridade social obrigatória (84.30-2) e as atividades das sociedades de capitalização (64.50-6). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","65","SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","65.4",". Previdência complementar","Esta divisão compreende as atividades de criação de fundos para todos os tipos de seguros (vida e não-vida), resseguros e de fundos privados para aposentadoria (previdência complementar). Em todos os casos, envolvem a coleta e a aplicação dos fundos. As atividades de seguros, resseguros, previdência complementar e planos de saúde incluem planos de cobertura de risco de curto e longo prazos, com ou sem componentes de poupança. A atividade de seguros consiste na assunção e gestão de riscos pelas empresas de seguros, com os riscos e condições de aceitação especificados em um contrato (apólice de seguros). As atividades de seguros, previdência complementar e planos de saúde têm como pressuposto a transformação de riscos individuais em riscos coletivos.Esta divisão compreende também os planos de saúde fora do âmbito das seguradoras.Esta divisão não compreende a seguridade social obrigatória (84.30-2) e as atividades das sociedades de capitalização (64.50-6). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","65","SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","65.5",". Planos de saúde","Esta divisão compreende as atividades de criação de fundos para todos os tipos de seguros (vida e não-vida), resseguros e de fundos privados para aposentadoria (previdência complementar). Em todos os casos, envolvem a coleta e a aplicação dos fundos. As atividades de seguros, resseguros, previdência complementar e planos de saúde incluem planos de cobertura de risco de curto e longo prazos, com ou sem componentes de poupança. A atividade de seguros consiste na assunção e gestão de riscos pelas empresas de seguros, com os riscos e condições de aceitação especificados em um contrato (apólice de seguros). As atividades de seguros, previdência complementar e planos de saúde têm como pressuposto a transformação de riscos individuais em riscos coletivos.Esta divisão compreende também os planos de saúde fora do âmbito das seguradoras.Esta divisão não compreende a seguridade social obrigatória (84.30-2) e as atividades das sociedades de capitalização (64.50-6). "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","66","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","66.1",". Atividades auxiliares dos serviços financeiros","Esta divisão compreende as atividades vinculadas aos serviços financeiros, seguros, previdência complementar e planos de saúde, sem que se constituam por si mesmas algum desses serviços. "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","66","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","66.2",". Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","Esta divisão compreende as atividades vinculadas aos serviços financeiros, seguros, previdência complementar e planos de saúde, sem que se constituam por si mesmas algum desses serviços. "
"K","ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS","66","ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","66.3",". Atividades de administração de fundos por contrato ou comissão","Esta divisão compreende as atividades vinculadas aos serviços financeiros, seguros, previdência complementar e planos de saúde, sem que se constituam por si mesmas algum desses serviços. "
"L","ATIVIDADES IMOBILIÁRIAS","68","ATIVIDADES IMOBILIÁRIAS","68.1",". Atividades imobiliárias de imóveis próprios","Não há notas explicativas disponíveis para esta categoria."
"L","ATIVIDADES IMOBILIÁRIAS","68","ATIVIDADES IMOBILIÁRIAS","68.2",". Atividades imobiliárias por contrato ou comissão","Não há notas explicativas disponíveis para esta categoria."
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","69","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","69.1",". Atividades jurídicas","Esta divisão compreende a representação legal dos interesses de uma parte contra outra diante dos tribunais ou de outros órgãos judiciais, realizada por advogados ou sob sua supervisão, tais como: aconselhamento e representação em ações civis, aconselhamento e representação em ações criminais, aconselhamento e representação em ações administrativas, trabalhistas e comerciais.Esta divisão compreende as atividades de preparo de documentos jurídicos como estatutos sociais, escrituras de constituição, contratos de sociedade coletiva ou documentos similares para formação de sociedades, concessão de patentes e registro de marcas, de desenhos industriais, contratos de transferência de tecnologia, de indicações geográficas e de programas de computador, bem como, outras atividades auxiliares da justiça como as de arbitragem, de mediação, perícia, etc.Esta divisão compreende também as atividades de contabilidade e auditoria contábil, de guarda-livros, de planejamento de sistemas contábeis, de preparo de balanços e a atividade de registro de domínio de endereço de internet. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","69","ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA","69.2",". Atividades de contabilidade, consultoria e auditoria contábil e tributária","Esta divisão compreende a representação legal dos interesses de uma parte contra outra diante dos tribunais ou de outros órgãos judiciais, realizada por advogados ou sob sua supervisão, tais como: aconselhamento e representação em ações civis, aconselhamento e representação em ações criminais, aconselhamento e representação em ações administrativas, trabalhistas e comerciais.Esta divisão compreende as atividades de preparo de documentos jurídicos como estatutos sociais, escrituras de constituição, contratos de sociedade coletiva ou documentos similares para formação de sociedades, concessão de patentes e registro de marcas, de desenhos industriais, contratos de transferência de tecnologia, de indicações geográficas e de programas de computador, bem como, outras atividades auxiliares da justiça como as de arbitragem, de mediação, perícia, etc.Esta divisão compreende também as atividades de contabilidade e auditoria contábil, de guarda-livros, de planejamento de sistemas contábeis, de preparo de balanços e a atividade de registro de domínio de endereço de internet. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","70","ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL","70.2",". Atividades de consultoria em gestão empresarial","Não há notas explicativas disponíveis para esta categoria."
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","71","SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS","71.1",". Serviços de arquitetura e engenharia e atividades técnicas relacionadas","Esta divisão compreende a prestação de serviços de arquitetura, de engenharia e outras atividades técnicas relacionadas à arquitetura e engenharia, tais como as atividades de: cartografia, topografia, geodésia, geologia, etc.Esta divisão compreende também as atividades de realização de testes e análises técnicas em todos os tipos de materiais e de produtos. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","71","SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS","71.2",". Testes e análises técnicas","Esta divisão compreende a prestação de serviços de arquitetura, de engenharia e outras atividades técnicas relacionadas à arquitetura e engenharia, tais como as atividades de: cartografia, topografia, geodésia, geologia, etc.Esta divisão compreende também as atividades de realização de testes e análises técnicas em todos os tipos de materiais e de produtos. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","72","PESQUISA E DESENVOLVIMENTO CIENTÍFICO","72.1",". Pesquisa e desenvolvimento experimental em ciências físicas e naturais","Esta divisão compreende três tipos de atividades de pesquisa e desenvolvimento: as atividades de pesquisas básicas, de trabalhos experimentais ou teóricos, desenvolvidos com o objetivo de obtenção de novos conhecimentos sobre causas de fenômenos ou efeitos observáveis, sem a previsão de aplicação ou de uso determinado; as atividades de pesquisa aplicada, de investigação original, que têm por objetivo a aquisição de novos conhecimentos direcionados, principalmente, para um objetivo ou finalidade específicos; e as atividades de pesquisa experimental, de trabalho sistemático baseado em conhecimentos prévios, envolvendo pesquisas ou experiências com o objetivo de criar ou aperfeiçoar materiais, produtos, dispositivos, processos, sistemas e serviços.Esta divisão não compreende a educação superior, ainda que contenha atividades de pesquisa e desenvolvimento (grupo 85.3), a pesquisa de mercado (grupo 73.2) e a gestão de recursos e financiamento das atividades de pesquisas pelo poder público (grupo 84.1). "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","72","PESQUISA E DESENVOLVIMENTO CIENTÍFICO","72.2",". Pesquisa e desenvolvimento experimental em ciências sociais e humanas","Esta divisão compreende três tipos de atividades de pesquisa e desenvolvimento: as atividades de pesquisas básicas, de trabalhos experimentais ou teóricos, desenvolvidos com o objetivo de obtenção de novos conhecimentos sobre causas de fenômenos ou efeitos observáveis, sem a previsão de aplicação ou de uso determinado; as atividades de pesquisa aplicada, de investigação original, que têm por objetivo a aquisição de novos conhecimentos direcionados, principalmente, para um objetivo ou finalidade específicos; e as atividades de pesquisa experimental, de trabalho sistemático baseado em conhecimentos prévios, envolvendo pesquisas ou experiências com o objetivo de criar ou aperfeiçoar materiais, produtos, dispositivos, processos, sistemas e serviços.Esta divisão não compreende a educação superior, ainda que contenha atividades de pesquisa e desenvolvimento (grupo 85.3), a pesquisa de mercado (grupo 73.2) e a gestão de recursos e financiamento das atividades de pesquisas pelo poder público (grupo 84.1). "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","73","PUBLICIDADE E PESQUISA DE MERCADO","73.1",". Publicidade","Esta divisão compreende a criação, produção e realização de campanhas publicitárias e a sua veiculação em jornais, revistas, rádio, televisão e em outros veículos de comunicação.Esta divisão compreende também a realização de pesquisas de mercado e de opinião, visando a mensurar o potencial do mercado, conhecer hábitos de compra dos consumidores e conhecer a opinião da população sobre questões variadas. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","73","PUBLICIDADE E PESQUISA DE MERCADO","73.2",". Pesquisas de mercado e de opinião pública","Esta divisão compreende a criação, produção e realização de campanhas publicitárias e a sua veiculação em jornais, revistas, rádio, televisão e em outros veículos de comunicação.Esta divisão compreende também a realização de pesquisas de mercado e de opinião, visando a mensurar o potencial do mercado, conhecer hábitos de compra dos consumidores e conhecer a opinião da população sobre questões variadas. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.1",". Design e decoração de interiores","Esta divisão compreende as atividades de serviços profissionais, científicos e técnicos, exceto as atividades jurídicas, de contabilidade e auditoria, de engenharia e de arquitetura.Esta divisão não compreende as atividades de realização de testes e análises técnicas, de consultoria em gestão empresarial, de pesquisa e desenvolvimento científico e as atividades de publicidade e de pesquisa de mercado e de opinião. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.2",". Atividades fotográficas e similares","Esta divisão compreende as atividades de serviços profissionais, científicos e técnicos, exceto as atividades jurídicas, de contabilidade e auditoria, de engenharia e de arquitetura.Esta divisão não compreende as atividades de realização de testes e análises técnicas, de consultoria em gestão empresarial, de pesquisa e desenvolvimento científico e as atividades de publicidade e de pesquisa de mercado e de opinião. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","74.9",". Atividades profissionais, científicas e técnicas não especificadas anteriormente","Esta divisão compreende as atividades de serviços profissionais, científicos e técnicos, exceto as atividades jurídicas, de contabilidade e auditoria, de engenharia e de arquitetura.Esta divisão não compreende as atividades de realização de testes e análises técnicas, de consultoria em gestão empresarial, de pesquisa e desenvolvimento científico e as atividades de publicidade e de pesquisa de mercado e de opinião. "
"M","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","75","ATIVIDADES VETERINÁRIAS","75.0",". Atividades veterinárias","Não há notas explicativas disponíveis para esta categoria."
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.1",". Locação de meios de transporte sem condutor","Esta divisão compreende as atividades de aluguel e de leasing operacional de bens tangíveis, realizadas por um período de curta ou de longa duração, tais como: automóveis, computadores, bens de consumo, máquinas e equipamentos industriais. Somente o leasing operacional está incluído nesta divisão.Esta divisão compreende também as atividades de cessão ou direito de uso de ativos intangíveis não-financeiros, tais como patentes, marcas, acordos de franquias, cuja remuneração pode ser feita por comissão, pagamento de royalties, etc.Esta divisão está subdividida nas seguintes atividades: locação e leasing operacional de meios de transporte sem condutor, aluguel de objetos pessoais e domésticos, aluguel e leasing operacional de máquinas e equipamentos sem operador e gestão de ativos intangíveis não-financeiros.Esta divisão não compreende o arrendamento mercantil ou leasing financeiro (divisão 64), o aluguel de imóveis (divisão 68) e os serviços de aluguel de máquinas e equipamentos com pessoal de operação, que são considerados prestação de serviços contratados e como tal são classificados na atividade onde são exercidos, tais como: o aluguel de equipamentos de construção e demolição com operador, que é classificado junto à atividade específica de construção que inclui o uso destes equipamentos (seção F); a locação de automóveis com motorista (49.29-9); a locação de caminhões com motorista (grupo 49.3); o fretamento de embarcações com tripulação (divisão 50) e o fretamento de aeronaves com tripulação (divisão 51). "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.2",". Aluguel de objetos pessoais e domésticos","Esta divisão compreende as atividades de aluguel e de leasing operacional de bens tangíveis, realizadas por um período de curta ou de longa duração, tais como: automóveis, computadores, bens de consumo, máquinas e equipamentos industriais. Somente o leasing operacional está incluído nesta divisão.Esta divisão compreende também as atividades de cessão ou direito de uso de ativos intangíveis não-financeiros, tais como patentes, marcas, acordos de franquias, cuja remuneração pode ser feita por comissão, pagamento de royalties, etc.Esta divisão está subdividida nas seguintes atividades: locação e leasing operacional de meios de transporte sem condutor, aluguel de objetos pessoais e domésticos, aluguel e leasing operacional de máquinas e equipamentos sem operador e gestão de ativos intangíveis não-financeiros.Esta divisão não compreende o arrendamento mercantil ou leasing financeiro (divisão 64), o aluguel de imóveis (divisão 68) e os serviços de aluguel de máquinas e equipamentos com pessoal de operação, que são considerados prestação de serviços contratados e como tal são classificados na atividade onde são exercidos, tais como: o aluguel de equipamentos de construção e demolição com operador, que é classificado junto à atividade específica de construção que inclui o uso destes equipamentos (seção F); a locação de automóveis com motorista (49.29-9); a locação de caminhões com motorista (grupo 49.3); o fretamento de embarcações com tripulação (divisão 50) e o fretamento de aeronaves com tripulação (divisão 51). "
"N","ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES","77","ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS","77.3",". Aluguel de máquinas e equipamentos sem operador","Esta divisão compreende as atividades de aluguel e de leasing operacional de bens tangíveis, realizadas por um período de curta ou de longa duração, tais como: automóveis, computadores, bens de consumo, máquinas e equipamentos industriais. Somente o leasing operacional está incluído nesta divisão.Esta divisão compreende também as atividades de cessão ou direito de uso de ativos intangíveis não-financeiros, tais como patentes, marcas, acordos de franquias, cuja remuneração pode ser feita por comissão, pagamento de royalties, etc.Esta divisão está subdividida nas seguintes atividades: locação e leasing operacional de meios de transporte sem condutor, aluguel de objetos pessoais e domésticos, aluguel e leasing operacional de máquinas e equipamentos sem operador e gestão de ativos intangíveis não-financeiros.Esta divisão não compreende o arrendamento mercantil ou leasing financeiro (divisão 64), o aluguel de imóveis (divisão 68) e os serviços de aluguel de máquinas e equipamentos com pessoal de operação, que são considerados prestação de serviços contratados e como tal são classificados na atividade onde são exercidos, tais como: o aluguel de equipamentos de construção e demolição com operador, que é classificado junto à atividade específica de construção que inclui o uso destes equipamentos (seção F); a locação de automóveis com motorista (49.29-9); a locação de caminhões com motorista (grupo 49.3); o fretamento de embarcações com tripulação (divisão 50) e o fretamento de aeronaves com tripulação (divisão 51). "
